local_path,package,hash
Clustering_Knowhow.qmd,cluster,0aaa05204035dc43ea0004b9c76611dd
Clustering_Knowhow.qmd,dplyr,fedd9d00c2944ff00a0e2696ccf048ec
Clustering_Knowhow.qmd,factoextra,e95f1aed34b3f0a15a0c308175ee4c80
Clustering_Knowhow.qmd,ggplot2,44c6a2f8202d5b7e878ea274b1092426
Clustering_Knowhow.qmd,knitr,acf380f300c721da9fde7df115a5f86f
Clustering_Knowhow.qmd,readr,9de96463d2117f6ac49980577939dfb3
Clustering_Knowhow.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-east_gsd_tte.qmd,dplyr,fedd9d00c2944ff00a0e2696ccf048ec
Comp/r-east_gsd_tte.qmd,flextable,e3201bd3a94311654ff35cf2ddc3343e
Comp/r-east_gsd_tte.qmd,gsDesign,8e52eb6a565067ff4935617abca6f2c0
Comp/r-east_gsd_tte.qmd,gsDesign2,20b0016ee67344768172da125dc68f9f
Comp/r-east_gsd_tte.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-east_gsd_tte.qmd,rpact,c4bb9e01153051ff125fa6def3e9559b
Comp/r-east_gsd_tte.qmd,tibble,a84e2cc86d07289b3b6f5069df7a004c
Comp/r-east_gsd_tte.qmd,tidyr,915fb7ce036c22a6a33b5a8adb712eb1
Comp/r-sas-python_survey-stats-summary.qmd,Babel,2.14.0
Comp/r-sas-python_survey-stats-summary.qmd,Jinja2,3.1.3
Comp/r-sas-python_survey-stats-summary.qmd,MarkupSafe,2.1.5
Comp/r-sas-python_survey-stats-summary.qmd,PyYAML,6.0.1
Comp/r-sas-python_survey-stats-summary.qmd,Pygments,2.17.2
Comp/r-sas-python_survey-stats-summary.qmd,QtPy,2.4.1
Comp/r-sas-python_survey-stats-summary.qmd,Send2Trash,1.8.3
Comp/r-sas-python_survey-stats-summary.qmd,anyio,4.3.0
Comp/r-sas-python_survey-stats-summary.qmd,appnope,0.1.4
Comp/r-sas-python_survey-stats-summary.qmd,argon2-cffi,23.1.0
Comp/r-sas-python_survey-stats-summary.qmd,argon2-cffi-bindings,21.2.0
Comp/r-sas-python_survey-stats-summary.qmd,arrow,1.3.0
Comp/r-sas-python_survey-stats-summary.qmd,asttokens,2.4.1
Comp/r-sas-python_survey-stats-summary.qmd,async-lru,2.0.4
Comp/r-sas-python_survey-stats-summary.qmd,attrs,23.2.0
Comp/r-sas-python_survey-stats-summary.qmd,beautifulsoup4,4.12.3
Comp/r-sas-python_survey-stats-summary.qmd,bleach,6.1.0
Comp/r-sas-python_survey-stats-summary.qmd,certifi,2024.2.2
Comp/r-sas-python_survey-stats-summary.qmd,cffi,1.16.0
Comp/r-sas-python_survey-stats-summary.qmd,charset-normalizer,3.3.2
Comp/r-sas-python_survey-stats-summary.qmd,colorama,0.4.6
Comp/r-sas-python_survey-stats-summary.qmd,comm,0.2.2
Comp/r-sas-python_survey-stats-summary.qmd,contourpy,1.2.1
Comp/r-sas-python_survey-stats-summary.qmd,cycler,0.12.1
Comp/r-sas-python_survey-stats-summary.qmd,debugpy,1.8.1
Comp/r-sas-python_survey-stats-summary.qmd,decorator,5.1.1
Comp/r-sas-python_survey-stats-summary.qmd,defusedxml,0.7.1
Comp/r-sas-python_survey-stats-summary.qmd,exceptiongroup,1.2.0
Comp/r-sas-python_survey-stats-summary.qmd,executing,2.0.1
Comp/r-sas-python_survey-stats-summary.qmd,fastjsonschema,2.19.1
Comp/r-sas-python_survey-stats-summary.qmd,fonttools,4.53.1
Comp/r-sas-python_survey-stats-summary.qmd,fqdn,1.5.1
Comp/r-sas-python_survey-stats-summary.qmd,gt,3170d1f0f45e531c241179ab57cd30bd
Comp/r-sas-python_survey-stats-summary.qmd,h11,0.14.0
Comp/r-sas-python_survey-stats-summary.qmd,httpcore,1.0.5
Comp/r-sas-python_survey-stats-summary.qmd,httpx,0.27.0
Comp/r-sas-python_survey-stats-summary.qmd,idna,3.6
Comp/r-sas-python_survey-stats-summary.qmd,importlib_metadata,7.1.0
Comp/r-sas-python_survey-stats-summary.qmd,ipykernel,6.29.4
Comp/r-sas-python_survey-stats-summary.qmd,ipython,8.18.1
Comp/r-sas-python_survey-stats-summary.qmd,ipywidgets,8.1.2
Comp/r-sas-python_survey-stats-summary.qmd,isoduration,20.11.0
Comp/r-sas-python_survey-stats-summary.qmd,jedi,0.19.1
Comp/r-sas-python_survey-stats-summary.qmd,joblib,1.4.2
Comp/r-sas-python_survey-stats-summary.qmd,json5,0.9.24
Comp/r-sas-python_survey-stats-summary.qmd,jsonpointer,2.4
Comp/r-sas-python_survey-stats-summary.qmd,jsonschema,4.21.1
Comp/r-sas-python_survey-stats-summary.qmd,jsonschema-specifications,2023.12.1
Comp/r-sas-python_survey-stats-summary.qmd,jupyter,1.0.0
Comp/r-sas-python_survey-stats-summary.qmd,jupyter-console,6.6.3
Comp/r-sas-python_survey-stats-summary.qmd,jupyter-events,0.10.0
Comp/r-sas-python_survey-stats-summary.qmd,jupyter-lsp,2.2.5
Comp/r-sas-python_survey-stats-summary.qmd,jupyter_client,8.6.1
Comp/r-sas-python_survey-stats-summary.qmd,jupyter_core,5.7.2
Comp/r-sas-python_survey-stats-summary.qmd,jupyter_server,2.13.0
Comp/r-sas-python_survey-stats-summary.qmd,jupyter_server_terminals,0.5.3
Comp/r-sas-python_survey-stats-summary.qmd,jupyterlab,4.1.6
Comp/r-sas-python_survey-stats-summary.qmd,jupyterlab_pygments,0.3.0
Comp/r-sas-python_survey-stats-summary.qmd,jupyterlab_server,2.26.0
Comp/r-sas-python_survey-stats-summary.qmd,jupyterlab_widgets,3.0.10
Comp/r-sas-python_survey-stats-summary.qmd,kiwisolver,1.4.5
Comp/r-sas-python_survey-stats-summary.qmd,matplotlib,3.9.2
Comp/r-sas-python_survey-stats-summary.qmd,matplotlib-inline,0.1.6
Comp/r-sas-python_survey-stats-summary.qmd,mistune,3.0.2
Comp/r-sas-python_survey-stats-summary.qmd,nbclient,0.10.0
Comp/r-sas-python_survey-stats-summary.qmd,nbconvert,7.16.3
Comp/r-sas-python_survey-stats-summary.qmd,nbformat,5.10.4
Comp/r-sas-python_survey-stats-summary.qmd,nest-asyncio,1.6.0
Comp/r-sas-python_survey-stats-summary.qmd,notebook,7.1.2
Comp/r-sas-python_survey-stats-summary.qmd,notebook_shim,0.2.4
Comp/r-sas-python_survey-stats-summary.qmd,numpy,2.0.1
Comp/r-sas-python_survey-stats-summary.qmd,overrides,7.7.0
Comp/r-sas-python_survey-stats-summary.qmd,packaging,24.0
Comp/r-sas-python_survey-stats-summary.qmd,pandas,2.2.2
Comp/r-sas-python_survey-stats-summary.qmd,pandocfilters,1.5.1
Comp/r-sas-python_survey-stats-summary.qmd,parso,0.8.4
Comp/r-sas-python_survey-stats-summary.qmd,patsy,0.5.6
Comp/r-sas-python_survey-stats-summary.qmd,pexpect,4.9.0
Comp/r-sas-python_survey-stats-summary.qmd,pillow,10.4.0
Comp/r-sas-python_survey-stats-summary.qmd,platformdirs,4.2.0
Comp/r-sas-python_survey-stats-summary.qmd,polars,1.4.1
Comp/r-sas-python_survey-stats-summary.qmd,prometheus_client,0.20.0
Comp/r-sas-python_survey-stats-summary.qmd,prompt-toolkit,3.0.43
Comp/r-sas-python_survey-stats-summary.qmd,psutil,5.9.8
Comp/r-sas-python_survey-stats-summary.qmd,ptyprocess,0.7.0
Comp/r-sas-python_survey-stats-summary.qmd,pure-eval,0.2.2
Comp/r-sas-python_survey-stats-summary.qmd,pyarrow,17.0.0
Comp/r-sas-python_survey-stats-summary.qmd,pycparser,2.22
Comp/r-sas-python_survey-stats-summary.qmd,pyparsing,3.1.2
Comp/r-sas-python_survey-stats-summary.qmd,python-dateutil,2.9.0.post0
Comp/r-sas-python_survey-stats-summary.qmd,python-json-logger,2.0.7
Comp/r-sas-python_survey-stats-summary.qmd,pytz,2024.1
Comp/r-sas-python_survey-stats-summary.qmd,pyzmq,25.1.2
Comp/r-sas-python_survey-stats-summary.qmd,qtconsole,5.5.1
Comp/r-sas-python_survey-stats-summary.qmd,referencing,0.34.0
Comp/r-sas-python_survey-stats-summary.qmd,requests,2.31.0
Comp/r-sas-python_survey-stats-summary.qmd,rfc3339-validator,0.1.4
Comp/r-sas-python_survey-stats-summary.qmd,rfc3986-validator,0.1.1
Comp/r-sas-python_survey-stats-summary.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas-python_survey-stats-summary.qmd,rpds-py,0.18.0
Comp/r-sas-python_survey-stats-summary.qmd,samplics,0.4.22
Comp/r-sas-python_survey-stats-summary.qmd,scikit-learn,1.5.1
Comp/r-sas-python_survey-stats-summary.qmd,scipy,1.14.0
Comp/r-sas-python_survey-stats-summary.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
Comp/r-sas-python_survey-stats-summary.qmd,setuptools,72.2.0
Comp/r-sas-python_survey-stats-summary.qmd,six,1.16.0
Comp/r-sas-python_survey-stats-summary.qmd,sniffio,1.3.1
Comp/r-sas-python_survey-stats-summary.qmd,soupsieve,2.5
Comp/r-sas-python_survey-stats-summary.qmd,stack-data,0.6.3
Comp/r-sas-python_survey-stats-summary.qmd,statsmodels,0.14.2
Comp/r-sas-python_survey-stats-summary.qmd,survey,b29af45d3afe5f718e387688d43d71e6
Comp/r-sas-python_survey-stats-summary.qmd,tabulate,0.9.0
Comp/r-sas-python_survey-stats-summary.qmd,terminado,0.18.1
Comp/r-sas-python_survey-stats-summary.qmd,threadpoolctl,3.5.0
Comp/r-sas-python_survey-stats-summary.qmd,tinycss2,1.2.1
Comp/r-sas-python_survey-stats-summary.qmd,tomli,2.0.1
Comp/r-sas-python_survey-stats-summary.qmd,tornado,6.4
Comp/r-sas-python_survey-stats-summary.qmd,traitlets,5.14.2
Comp/r-sas-python_survey-stats-summary.qmd,types-python-dateutil,2.9.0.20240316
Comp/r-sas-python_survey-stats-summary.qmd,typing_extensions,4.11.0
Comp/r-sas-python_survey-stats-summary.qmd,tzdata,2024.1
Comp/r-sas-python_survey-stats-summary.qmd,uri-template,1.3.0
Comp/r-sas-python_survey-stats-summary.qmd,urllib3,2.2.1
Comp/r-sas-python_survey-stats-summary.qmd,wcwidth,0.2.13
Comp/r-sas-python_survey-stats-summary.qmd,webcolors,1.13
Comp/r-sas-python_survey-stats-summary.qmd,webencodings,0.5.1
Comp/r-sas-python_survey-stats-summary.qmd,websocket-client,1.7.0
Comp/r-sas-python_survey-stats-summary.qmd,wheel,0.44.0
Comp/r-sas-python_survey-stats-summary.qmd,widgetsnbextension,4.0.10
Comp/r-sas-python_survey-stats-summary.qmd,zipp,3.18.1
Comp/r-sas-summary-stats.qmd,knitr,acf380f300c721da9fde7df115a5f86f
Comp/r-sas-summary-stats.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas-wilcoxonsr_HL.qmd,knitr,acf380f300c721da9fde7df115a5f86f
Comp/r-sas-wilcoxonsr_HL.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_ancova.qmd,knitr,acf380f300c721da9fde7df115a5f86f
Comp/r-sas_ancova.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_anova.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_chi-sq.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_ci_for_prop.qmd,cardx,e5458dd65b0602136b16aed802d3bd50
Comp/r-sas_ci_for_prop.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_cmh.qmd,dplyr,fedd9d00c2944ff00a0e2696ccf048ec
Comp/r-sas_cmh.qmd,gt,3170d1f0f45e531c241179ab57cd30bd
Comp/r-sas_cmh.qmd,haven,9171f898db9d9c4c1b2c745adc2c1ef1
Comp/r-sas_cmh.qmd,knitr,acf380f300c721da9fde7df115a5f86f
Comp/r-sas_cmh.qmd,purrr,1cba04a4e9414bdefc9dcaa99649a8dc
Comp/r-sas_cmh.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_cmh.qmd,tibble,a84e2cc86d07289b3b6f5069df7a004c
Comp/r-sas_cmh.qmd,tidyr,915fb7ce036c22a6a33b5a8adb712eb1
Comp/r-sas_cmh.qmd,vcdExtra,7ebe6d6014b03ab83b51e5e8a914db88
Comp/r-sas_friedman.qmd,ggpubr,c957612b8bb1ee9ab7b2450d26663e7e
Comp/r-sas_friedman.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_friedman.qmd,rstatix,5045fbb71b143878d8c51975d1d7d56d
Comp/r-sas_friedman.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
Comp/r-sas_friedman.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
Comp/r-sas_kruskalwallis.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_logistic-regr.qmd,beeca,4957dbb061bf4ef149850c565b34dd68
Comp/r-sas_logistic-regr.qmd,logistf,64e1b346c543c0b0b4b1de4900ee4c92
Comp/r-sas_logistic-regr.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_logistic-regr.qmd,survival,5aaa9cbaf4aba20f8e06fdea1850a398
Comp/r-sas_logistic-regr.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
Comp/r-sas_mcnemar.qmd,coin,4084b5070a40ad99dad581ed3b67bd55
Comp/r-sas_mcnemar.qmd,knitr,acf380f300c721da9fde7df115a5f86f
Comp/r-sas_mcnemar.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_mcnemar.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
Comp/r-sas_mcnemar.qmd,vcd,c371981692e15016fd45aa5cf8f9b42c
Comp/r-sas_mmrm.qmd,details,64c0eb2b740ab1ac553d928b3a75d72a
Comp/r-sas_mmrm.qmd,dplyr,fedd9d00c2944ff00a0e2696ccf048ec
Comp/r-sas_mmrm.qmd,emmeans,68cb418754ae04b2bcb4377dda09ce2b
Comp/r-sas_mmrm.qmd,ggplot2,44c6a2f8202d5b7e878ea274b1092426
Comp/r-sas_mmrm.qmd,knitr,acf380f300c721da9fde7df115a5f86f
Comp/r-sas_mmrm.qmd,microbenchmark,f9d226d88d4087d817d4e616626ce8e5
Comp/r-sas_mmrm.qmd,mmrm,155806c4165a15ef11cefddfb635bb9e
Comp/r-sas_mmrm.qmd,purrr,1cba04a4e9414bdefc9dcaa99649a8dc
Comp/r-sas_mmrm.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_mmrm.qmd,scales,c19df082ba346b0ffa6f833e92de34d1
Comp/r-sas_mmrm.qmd,stringr,960e2ae9e09656611e0b8214ad543207
Comp/r-sas_negbin.qmd,MASS,0cafd6f0500e5deba33be22c46bf6055
Comp/r-sas_negbin.qmd,dplyr,fedd9d00c2944ff00a0e2696ccf048ec
Comp/r-sas_negbin.qmd,emmeans,68cb418754ae04b2bcb4377dda09ce2b
Comp/r-sas_negbin.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_rbmi_continuous_joint.qmd,knitr,acf380f300c721da9fde7df115a5f86f
Comp/r-sas_rbmi_continuous_joint.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_summary_skew_kurt.qmd,knitr,acf380f300c721da9fde7df115a5f86f
Comp/r-sas_summary_skew_kurt.qmd,procs,44cd799f1fa36d285493ac094f4f7eea
Comp/r-sas_summary_skew_kurt.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_survival.qmd,knitr,acf380f300c721da9fde7df115a5f86f
Comp/r-sas_survival.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_survival.qmd,tibble,a84e2cc86d07289b3b6f5069df7a004c
Comp/r-sas_survival_cif.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_survival_cif.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
Comp/r-sas_survival_csh.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_survival_csh.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
Comp/r-sas_tobit.qmd,knitr,acf380f300c721da9fde7df115a5f86f
Comp/r-sas_tobit.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_ttest_1Sample.qmd,knitr,acf380f300c721da9fde7df115a5f86f
Comp/r-sas_ttest_1Sample.qmd,procs,44cd799f1fa36d285493ac094f4f7eea
Comp/r-sas_ttest_1Sample.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_ttest_2Sample.qmd,knitr,acf380f300c721da9fde7df115a5f86f
Comp/r-sas_ttest_2Sample.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
Comp/r-sas_ttest_Paired.qmd,knitr,acf380f300c721da9fde7df115a5f86f
Comp/r-sas_ttest_Paired.qmd,procs,44cd799f1fa36d285493ac094f4f7eea
Comp/r-sas_ttest_Paired.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
East/gsd-tte.qmd,knitr,acf380f300c721da9fde7df115a5f86f
East/gsd-tte.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/Accelerated_Failure_time_model.qmd,ggplot2,44c6a2f8202d5b7e878ea274b1092426
R/Accelerated_Failure_time_model.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/Accelerated_Failure_time_model.qmd,survival,5aaa9cbaf4aba20f8e06fdea1850a398
R/Accelerated_Failure_time_model.qmd,survminer,3f29f006a8eb499eff91d8b72325756e
R/PCA_analysis.qmd,factoextra,e95f1aed34b3f0a15a0c308175ee4c80
R/PCA_analysis.qmd,plotly,a1ac5c03ad5ad12b9d1597e00e23c3dd
R/PCA_analysis.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/R_Friedmantest.qmd,dplyr,fedd9d00c2944ff00a0e2696ccf048ec
R/R_Friedmantest.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/R_Friedmantest.qmd,rstatix,5045fbb71b143878d8c51975d1d7d56d
R/Weighted-log-rank.qmd,haven,9171f898db9d9c4c1b2c745adc2c1ef1
R/Weighted-log-rank.qmd,knitr,acf380f300c721da9fde7df115a5f86f
R/Weighted-log-rank.qmd,nphRCT,0d5689fb965de0891df1852f5f89cd7f
R/Weighted-log-rank.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/Weighted-log-rank.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
R/Weighted-log-rank.qmd,survival,5aaa9cbaf4aba20f8e06fdea1850a398
R/ancova.qmd,broom,8fcc818f3b9887aebaf206f141437cc9
R/ancova.qmd,dplyr,fedd9d00c2944ff00a0e2696ccf048ec
R/ancova.qmd,emmeans,68cb418754ae04b2bcb4377dda09ce2b
R/ancova.qmd,gt,3170d1f0f45e531c241179ab57cd30bd
R/ancova.qmd,knitr,acf380f300c721da9fde7df115a5f86f
R/ancova.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/ancova.qmd,rstatix,5045fbb71b143878d8c51975d1d7d56d
R/ancova.qmd,sasLM,8eebd2dc4e7c1eeb0321a3db822d8614
R/ancova.qmd,tibble,a84e2cc86d07289b3b6f5069df7a004c
R/anova.qmd,broom,8fcc818f3b9887aebaf206f141437cc9
R/anova.qmd,emmeans,68cb418754ae04b2bcb4377dda09ce2b
R/anova.qmd,knitr,acf380f300c721da9fde7df115a5f86f
R/anova.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/anova.qmd,rstatix,5045fbb71b143878d8c51975d1d7d56d
R/anova.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
R/association.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/association.qmd,survival,5aaa9cbaf4aba20f8e06fdea1850a398
R/association.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
R/binomial_test.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/binomial_test.qmd,survival,5aaa9cbaf4aba20f8e06fdea1850a398
R/ci_for_prop.qmd,DescTools,3cdd73c0534df2123efc25236ec23295
R/ci_for_prop.qmd,cardx,e5458dd65b0602136b16aed802d3bd50
R/ci_for_prop.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/ci_for_prop.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
R/cmh.qmd,dplyr,fedd9d00c2944ff00a0e2696ccf048ec
R/cmh.qmd,gt,3170d1f0f45e531c241179ab57cd30bd
R/cmh.qmd,haven,9171f898db9d9c4c1b2c745adc2c1ef1
R/cmh.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/cmh.qmd,tibble,a84e2cc86d07289b3b6f5069df7a004c
R/cmh.qmd,vcdExtra,7ebe6d6014b03ab83b51e5e8a914db88
R/correlation.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/correlation.qmd,survival,5aaa9cbaf4aba20f8e06fdea1850a398
R/correlation.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
R/count_data_regression.qmd,HSAUR2,7b43826913bbbe2bbacc8f2da5de2b9b
R/count_data_regression.qmd,MASS,0cafd6f0500e5deba33be22c46bf6055
R/count_data_regression.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/count_data_regression.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
R/gsd-tte.qmd,gsDesign,8e52eb6a565067ff4935617abca6f2c0
R/gsd-tte.qmd,gsDesign2,20b0016ee67344768172da125dc68f9f
R/gsd-tte.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/gsd-tte.qmd,rpact,c4bb9e01153051ff125fa6def3e9559b
R/gsd-tte.qmd,tibble,a84e2cc86d07289b3b6f5069df7a004c
R/jonckheere.qmd,DescTools,3cdd73c0534df2123efc25236ec23295
R/jonckheere.qmd,ggplot2,44c6a2f8202d5b7e878ea274b1092426
R/jonckheere.qmd,readr,9de96463d2117f6ac49980577939dfb3
R/jonckheere.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/kruskal_wallis.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/linear-regression.qmd,knitr,acf380f300c721da9fde7df115a5f86f
R/linear-regression.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/logistic_regr.qmd,gmodels,44b137b88b606bc37f14f6570c9bb2b4
R/logistic_regr.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/logistic_regr.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
R/logistic_regr.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
R/manova.qmd,emmeans,68cb418754ae04b2bcb4377dda09ce2b
R/manova.qmd,knitr,acf380f300c721da9fde7df115a5f86f
R/manova.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/manova.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
R/marginal_homogeneity_tests.qmd,coin,4084b5070a40ad99dad581ed3b67bd55
R/marginal_homogeneity_tests.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/marginal_homogeneity_tests.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
R/mcnemar.qmd,coin,4084b5070a40ad99dad581ed3b67bd55
R/mcnemar.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/mcnemar.qmd,vcd,c371981692e15016fd45aa5cf8f9b42c
R/mi_mar_predictive_mean_match.qmd,mice,da3b0891ad90d22484190996c4100f5e
R/mi_mar_predictive_mean_match.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/mi_mar_regression.qmd,mice,da3b0891ad90d22484190996c4100f5e
R/mi_mar_regression.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/mmrm.qmd,emmeans,68cb418754ae04b2bcb4377dda09ce2b
R/mmrm.qmd,mmrm,155806c4165a15ef11cefddfb635bb9e
R/mmrm.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/nonpara_wilcoxon_ranksum.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/nonpara_wilcoxon_ranksum.qmd,stats,4.4.2
R/nonpara_wilcoxon_ranksum.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
R/nparestimate.qmd,pairwiseCI,e34d78ed617999c80029c35b9b5844cc
R/nparestimate.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/nparestimate.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
R/rbmi_continuous_joint.qmd,broom,8fcc818f3b9887aebaf206f141437cc9
R/rbmi_continuous_joint.qmd,dplyr,fedd9d00c2944ff00a0e2696ccf048ec
R/rbmi_continuous_joint.qmd,emmeans,68cb418754ae04b2bcb4377dda09ce2b
R/rbmi_continuous_joint.qmd,gt,3170d1f0f45e531c241179ab57cd30bd
R/rbmi_continuous_joint.qmd,labelled,be115c6af900d820c263a73ec8dea03c
R/rbmi_continuous_joint.qmd,mice,da3b0891ad90d22484190996c4100f5e
R/rbmi_continuous_joint.qmd,mmrm,155806c4165a15ef11cefddfb635bb9e
R/rbmi_continuous_joint.qmd,rbmi,c56f87bfd63b1b8af6245098a05313b7
R/rbmi_continuous_joint.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/rbmi_continuous_joint.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
R/rbmi_continuous_joint.qmd,tidyr,915fb7ce036c22a6a33b5a8adb712eb1
R/rounding.qmd,dplyr,fedd9d00c2944ff00a0e2696ccf048ec
R/rounding.qmd,janitor,5baae149f1082f466df9d1442ba7aa65
R/rounding.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/sample_size_average_bioequivalence.qmd,PowerTOST,8d3e612f2cb286a5d10044546220b92b
R/sample_size_average_bioequivalence.qmd,data.table,fb24e05d4a91d8b1c7ff8e284bde834a
R/sample_size_average_bioequivalence.qmd,knitr,acf380f300c721da9fde7df115a5f86f
R/sample_size_average_bioequivalence.qmd,purrr,1cba04a4e9414bdefc9dcaa99649a8dc
R/sample_size_average_bioequivalence.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/summary-stats.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/summary_skew_kurt.qmd,e1071,27a09ca40266a1066d62ef5402dd51d6
R/summary_skew_kurt.qmd,knitr,acf380f300c721da9fde7df115a5f86f
R/summary_skew_kurt.qmd,moments,bb94fd8ee5f7f127eae2bddbff26864d
R/summary_skew_kurt.qmd,procs,44cd799f1fa36d285493ac094f4f7eea
R/summary_skew_kurt.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/summary_skew_kurt.qmd,sasLM,8eebd2dc4e7c1eeb0321a3db822d8614
R/summary_skew_kurt.qmd,stringr,960e2ae9e09656611e0b8214ad543207
R/summary_skew_kurt.qmd,tibble,a84e2cc86d07289b3b6f5069df7a004c
R/survey-stats-summary.qmd,gt,3170d1f0f45e531c241179ab57cd30bd
R/survey-stats-summary.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/survey-stats-summary.qmd,sessioninfo,3f9796a8d0a0e8c6eb49a4b029359d1f
R/survey-stats-summary.qmd,survey,b29af45d3afe5f718e387688d43d71e6
R/survival.qmd,broom,8fcc818f3b9887aebaf206f141437cc9
R/survival.qmd,haven,9171f898db9d9c4c1b2c745adc2c1ef1
R/survival.qmd,knitr,acf380f300c721da9fde7df115a5f86f
R/survival.qmd,rmarkdown,062470668513dcda416927085ee9bdc7
R/survival.qmd,survival,5aaa9cbaf4aba20f8e06fdea1850a398
R/survival.qmd,survminer,3f29f006a8eb499eff91d8b72325756e
R/survival.qmd,tidyverse,c328568cd14ea89a83bd4ca7f54ae07e
